507
3 1
14 28 28
12 29 7
13 5 28
21 15 28
18 13 28
11 20 6
23 10 6
25 9 6
13 14 8
20 16 28
5 27 28
19 24 28
18 19 6
14 28 28
15 8 28
4 14 28
11 21 28
5 4 6
15 6 28
18 29 28
15 10 28
21 4 28
21 10 28
24 26 28
4 6 6
5 15 28
10 29 28
14 24 8
8 30 28
12 9 28
7 21 7
20 2 28
11 1 10
3 18 28
3 18 28
11 19 6
18 21 28
18 9 6
7 19 28
8 4 28
47 11
20 1 20
27 2 41
33 27 34
6 21 5
26 13 41
42 7 34
7 43 34
22 43 5
18 25 5
32 34 5
35 44 4
25 53
13 18 19
7 4 19
23 7 19
17 4 19
4 20 19
10 8 19
21 22 19
7 17 22
15 25 22
10 20 13
12 8 19
21 8 19
9 24 13
22 21 19
24 13 13
10 18 19
4 16 19
9 20 13
9 13 13
6 10 3
22 15 22
20 8 1
4 23 19
23 10 19
12 5 19
18 3 3
19 12 19
16 1 3
9 2 19
10 20 13
15 2 22
14 8 19
13 17 19
25 6 3
9 10 13
21 5 19
11 23 19
15 24 19
9 17 19
13 6 3
11 16 19
8 18 19
9 16 13
15 3 3
6 18 3
1 4 3
21 15 19
1 15 3
7 8 19
15 14 14
15 14 14
11 23 19
24 7 19
17 39
9 2 1
2 7 8
6 5 5
8 11 8
6 7 1
8 2 8
15 7 1
17 12 15
11 13 5
12 15 1
13 2 5
12 1 1
7 9 1
1 4 1
15 10 1
14 5 5
11 17 1
5 10 5
10 17 1
7 13 5
2 10 8
17 13 5
3 13 3
5 3 5
3 1 5
6 10 1
4 12 1
15 2 10
8 9 1
15 11 1
6 2 1
13 6 5
14 11 8
17 8 1
2 15 1
15 10 1
8 3 5
17 1 1
14 11 8
36 74
18 17 24
21 8 24
3 15 24
7 27 7
22 33 25
9 1 24
15 14 24
29 26 24
12 4 24
25 12 25
4 36 28
15 20 24
22 6 25
15 1 25
12 13 24
25 31 24
21 14 18
30 13 24
20 22 24
30 26 24
12 4 24
32 21 18
34 36 28
28 27 24
15 11 24
22 21 24
31 23 30
25 30 24
4 1 24
26 18 24
25 23 24
31 11 30
9 21 24
27 16 24
9 7 24
15 14 24
6 1 25
20 26 24
5 1 25
31 29 29
8 32 24
22 15 15
1 13 24
1 30 24
6 32 24
15 14 24
32 14 30
6 24 24
9 30 24
24 18 24
31 1 24
27 17 24
25 15 25
25 10 24
23 21 18
17 27 24
1 11 24
23 13 24
19 8 25
3 7 30
10 30 30
1 19 25
5 17 17
4 25 24
33 28 24
25 13 24
19 17 25
16 13 24
17 23 24
15 34 24
5 8 8
13 1 24
8 30 24
16 20 24
15 39
7 6 7
9 10 4
7 2 2
7 8 2
1 13 2
10 3 7
3 5 7
2 4 2
7 14 7
2 10 2
7 3 7
4 6 4
7 12 7
11 2 2
14 12 7
7 13 2
1 6 6
3 1 7
7 14 7
13 8 2
13 2 2
8 5 2
7 13 2
11 13 2
3 11 11
13 5 2
4 10 4
11 7 11
2 10 2
3 1 7
14 7 7
12 11 11
6 9 4
8 15 2
10 7 7
6 9 4
12 5 4
11 14 11
9 2 2
20 80
2 16 13
6 12 13
15 7 13
5 12 13
20 4 13
2 18 13
5 1 13
4 19 13
5 20 2
14 6 13
2 9 13
13 10 13
4 6 13
6 9 13
16 4 13
12 15 13
15 10 13
20 1 13
18 12 13
16 20 13
9 3 13
1 16 1
6 14 13
9 15 13
10 4 10
11 12 13
13 2 13
13 9 13
9 16 13
11 3 13
11 5 11
18 15 13
12 9 13
2 12 13
5 20 2
7 9 13
7 17 13
9 5 13
8 10 13
7 2 13
11 12 13
15 9 13
3 5 13
11 18 13
8 16 1
9 2 13
15 9 13
15 2 2
10 3 10
11 7 13
18 2 13
13 14 13
10 11 13
11 2 2
10 9 13
7 15 13
5 11 11
17 6 13
14 19 2
8 11 13
12 19 13
9 6 13
9 7 13
19 7 13
13 7 13
16 7 13
3 16 13
7 13 13
1 18 1
6 12 13
19 2 2
11 7 13
19 18 13
6 13 13
14 10 13
14 9 13
5 6 13
20 15 2
16 11 13
14 7 13
20 31
14 2 14
9 18 6
12 13 13
6 17 6
19 11 6
18 20 6
5 4 1
17 2 6
8 3 3
3 18 6
5 11 5
14 18 6
7 19 6
3 20 6
9 4 6
17 9 6
19 13 4
9 16 19
15 6 6
4 15 6
2 11 6
4 1 6
20 3 6
2 17 15
6 12 6
15 7 6
18 15 6
19 1 19
9 14 14
4 1 6
6 15 6
58 26
21 16 8
1 50 47
51 25 44
7 25 41
57 19 8
58 42 47
27 30 8
41 42 47
38 18 38
41 10 41
20 22 8
46 4 44
5 11 47
41 32 8
41 5 44
8 19 8
33 38 47
10 4 8
53 7 53
51 54 44
29 19 47
49 42 47
14 35 47
7 21 8
12 28 7
30 5 44
49 31
24 19 19
5 42 26
24 6 31
34 46 26
39 34 5
19 14 28
31 1 31
23 48 27
46 28 26
48 5 2
12 21 22
35 31 26
40 45 43
30 35 26
25 15 26
21 38 26
22 28 26
43 4 2
24 4 19
24 34 26
13 23 2
7 43 2
33 42 26
1 49 2
1 25 26
4 12 26
40 47 47
11 40 26
16 26 26
4 19 19
18 8 26
17 55
8 6 7
14 17 7
8 1 7
6 9 7
16 15 16
2 6 7
13 4 7
2 7 7
11 16 7
8 9 8
11 4 4
12 2 7
8 11 7
5 6 7
16 2 7
6 7 7
13 6 6
10 6 7
9 6 7
11 14 7
15 7 7
7 4 7
16 3 7
2 6 7
16 15 16
13 7 7
13 6 6
9 17 7
9 4 8
5 9 7
8 2 7
13 7 7
8 10 7
2 10 10
3 11 1
16 11 7
17 13 13
15 6 6
2 17 7
14 3 7
10 15 7
2 14 7
16 4 7
6 15 6
3 13 7
12 1 7
17 3 7
16 9 7
11 8 1
17 6 6
2 14 15
4 9 8
6 4 7
3 15 7
3 15 10
32 84
7 14 13
10 16 13
17 32 13
31 32 30
13 15 13
18 9 13
11 21 30
22 25 22
30 28 13
31 24 13
24 32 13
30 21 30
17 16 13
32 26 30
5 2 30
12 8 30
1 14 14
12 31 12
25 4 30
15 30 13
26 5 30
25 9 13
6 27 22
6 17 13
7 8 30
6 15 13
10 11 13
31 23 12
16 8 13
4 16 13
29 27 30
5 8 30
12 29 30
26 16 13
28 30 13
28 2 13
16 19 13
28 19 13
23 28 13
10 18 18
27 32 30
22 31 30
16 13 13
2 6 30
4 27 30
9 7 13
16 18 13
12 18 13
19 22 13
20 1 13
24 32 13
4 6 30
25 8 30
4 11 11
8 5 30
20 11 30
20 24 13
25 13 13
22 17 13
2 15 13
5 2 30
32 11 30
9 12 13
26 11 30
27 11 30
27 12 30
25 8 30
22 5 30
12 8 30
29 24 13
19 2 13
8 30 30
23 16 13
4 28 13
32 22 30
17 18 13
21 20 23
13 19 13
17 8 13
6 24 13
28 18 13
25 26 30
9 28 13
10 2 13
56 12
9 32 4
51 16 41
21 6 23
12 2 11
47 53 2
15 37 41
23 20 49
49 31 49
19 34 49
20 1 49
55 9 11
51 4 49
59 111
5 46 23
25 13 20
27 20 20
22 48 19
24 15 20
29 14 20
5 11 19
21 32 19
31 47 20
15 33 20
6 47 20
26 32 19
10 42 20
11 53 20
9 19 19
56 48 19
35 51 58
2 44 20
51 15 20
24 57 19
41 11 19
28 39 20
49 55 20
24 14 58
2 39 20
29 23 20
8 56 19
52 41 20
58 2 20
25 1 20
3 56 20
7 2 2
43 33 19
34 18 20
16 46 20
24 13 58
29 9 20
51 31 20
34 21 20
47 35 5
5 28 20
6 37 6
9 38 19
17 31 20
12 3 20
45 37 20
45 35 58
58 49 20
27 42 20
25 56 20
2 52 20
56 5 19
7 3 20
19 35 52
31 48 20
37 45 20
1 5 20
28 39 20
7 56 20
44 19 20
58 47 19
32 54 19
40 20 20
35 47 19
4 12 19
56 35 58
55 23 19
45 26 58
29 26 20
15 43 20
35 47 19
25 34 20
5 51 19
48 17 19
3 28 20
49 54 20
11 32 19
47 44 20
3 16 1
56 30 19
18 58 19
32 57 41
31 18 20
46 50 19
20 52 20
7 15 20
49 42 20
13 2 20
38 57 19
19 13 19
25 43 20
56 45 45
55 23 19
26 49 20
25 28 20
51 26 58
6 2 20
39 3 20
42 15 52
28 11 20
4 50 58
20 7 20
22 51 58
39 8 19
38 57 19
14 54 58
15 42 52
3 41 20
57 11 19
26 4 26
29 49 20
38 98
4 37 9
37 7 9
2 37 9
8 7 9
23 10 23
21 12 9
11 27 9
9 17 9
16 25 31
31 8 9
26 18 9
27 33 9
17 25 9
4 29 31
11 33 9
10 17 14
16 19 9
4 25 31
28 19 14
16 25 31
7 4 4
11 4 9
22 32 3
29 24 9
35 25 9
2 12 12
12 38 31
29 4 31
37 35 14
21 28 21
26 33 9
4 2 12
29 17 9
34 11 9
30 5 21
24 2 9
38 34 9
14 34 14
36 13 9
7 35 9
4 23 9
16 38 31
21 1 21
11 36 9
29 32 9
15 11 9
19 20 9
14 1 14
21 4 9
28 18 9
26 22 26
14 20 9
23 6 9
25 7 31
6 37 9
27 35 14
6 18 9
16 12 12
24 22 3
37 16 9
21 4 9
34 17 14
22 26 26
1 35 14
6 27 9
10 26 26
23 33 9
16 3 9
22 3 3
6 36 9
10 2 9
11 12 9
29 33 25
36 16 12
35 26 14
11 12 9
30 20 9
33 35 9
23 7 9
11 30 9
9 29 9
37 15 3
31 32 9
36 33 31
28 32 21
17 4 9
23 27 23
20 16 9
33 35 9
19 21 14
15 1 26
25 17 9
24 26 26
22 27 3
30 28 21
7 3 9
29 26 9
5 33 9
25 43
24 2 1
11 25 17
10 2 5
23 7 8
12 1 1
22 18 1
5 16 1
22 24 1
20 2 22
18 14 13
4 16 1
23 15 13
2 13 1
10 20 22
18 20 1
14 15 13
12 21 1
1 19 1
25 12 17
19 2 22
3 1 1
4 18 1
14 8 8
1 10 1
12 7 13
13 22 1
4 15 1
19 3 22
16 8 13
5 18 1
3 5 22
22 25 1
14 23 8
2 17 1
14 13 13
22 24 1
20 1 1
15 4 1
25 11 17
1 3 1
12 25 17
14 10 1
11 4 1
56 113
49 19 35
3 13 35
30 2 28
25 27 35
25 34 35
14 22 28
5 11 35
15 29 35
21 34 35
30 23 35
56 35 35
54 8 28
36 39 36
52 3 33
19 38 35
14 16 28
43 31 35
53 56 53
15 26 35
44 11 28
49 37 35
32 56 7
42 51 35
39 5 35
53 22 53
11 51 35
49 13 35
14 19 28
38 6 35
38 18 35
4 29 35
8 48 28
17 50 17
45 20 35
41 15 35
41 49 38
5 55 35
41 21 35
7 48 7
34 20 7
2 33 35
47 40 28
19 20 7
25 12 35
12 37 7
14 43 35
22 8 28
36 30 28
28 22 28
12 11 53
44 16 28
49 38 38
38 42 38
48 51 35
44 1 35
16 17 35
43 5 35
9 56 35
30 7 7
14 27 28
15 35 35
5 55 35
32 39 7
35 17 35
3 2 35
10 20 35
55 21 35
20 24 7
28 21 35
38 43 35
51 38 35
24 12 28
16 41 35
2 18 7
42 38 38
38 25 35
23 18 35
18 36 7
2 50 35
44 43 35
47 54 28
38 47 35
43 14 35
9 49 33
54 48 44
27 14 28
34 39 53
3 45 35
11 13 35
49 38 38
22 25 35
49 12 35
52 1 52
38 20 35
46 41 38
24 19 8
23 50 35
32 44 7
15 20 35
25 7 35
45 35 35
15 50 35
49 28 35
48 12 28
1 9 1
39 4 28
3 49 10
14 46 35
45 40 35
17 37 35
1 37 35
7 2 7
13 6 35
58 50
28 27 3
38 44 3
56 3 6
54 35 3
58 41 50
15 8 3
53 23 3
22 46 3
46 22 3
46 17 3
50 40 3
48 15 3
42 13 13
43 20 3
20 21 3
3 31 3
24 57 21
29 42 42
51 23 3
13 15 3
37 35 3
18 36 3
29 32 51
45 35 3
49 28 3
54 53 3
54 3 19
6 24 3
11 54 3
54 38 38
50 7 50
5 21 3
23 30 3
3 26 26
20 9 32
33 16 3
20 7 3
52 54 3
16 55 55
52 2 3
20 22 3
36 38 3
53 12 3
43 42 51
16 10 3
8 1 50
54 37 3
48 55 3
42 51 51
33 31 3
30 32
25 9 30
29 6 29
7 17 17
16 8 29
1 27 27
6 24 29
16 19 29
7 21 29
1 22 29
27 16 27
10 13 29
27 28 29
6 1 29
29 3 29
12 19 19
4 23 29
16 22 29
21 3 29
14 3 29
3 20 30
19 25 29
6 11 19
15 28 29
11 18 19
27 24 27
15 13 29
30 7 29
7 17 17
10 3 29
26 5 29
24 11 29
24 4 29
36 40
21 28 11
27 28 11
10 20 25
36 20 11
32 13 4
24 21 11
34 21 21
11 15 11
36 4 11
35 5 11
15 17 11
5 21 11
3 9 11
23 3 4
9 36 9
18 30 25
36 34 11
2 4 25
22 7 25
23 26 11
18 31 25
28 8 11
19 23 25
6 27 11
21 23 4
25 20 25
19 27 25
26 29 11
19 27 25
7 25 25
31 32 32
23 32 23
3 13 4
8 26 11
4 31 4
34 36 11
8 31 11
11 15 11
25 36 34
19 24 11
17 10
16 6 8
10 17 9
8 5 9
14 2 8
10 12 9
12 11 9
11 8 11
10 11 11
9 16 9
14 11 11
27 14
4 19 27
5 10 22
23 27 27
23 1 27
3 1 22
22 23 22
10 25 27
15 27 22
18 2 27
11 15 22
10 15 22
20 14 22
5 27 22
13 15 15
10 95
3 6 9
9 10 10
10 3 10
5 9 10
7 8 8
4 6 10
2 6 8
8 6 8
3 4 10
10 4 10
7 1 8
4 10 10
10 9 10
3 8 8
1 6 8
6 1 8
6 1 8
3 5 10
4 7 7
3 4 10
7 4 7
1 4 8
6 4 10
10 6 10
4 2 10
1 10 8
3 7 10
1 9 8
3 2 10
6 5 5
8 3 8
3 5 10
3 6 10
6 5 5
4 10 10
3 4 10
6 5 5
9 10 10
6 1 8
1 5 8
5 8 8
10 7 10
9 5 10
9 10 10
3 4 10
3 6 10
4 8 8
3 7 10
7 3 10
9 2 10
5 9 10
7 3 10
3 7 10
9 1 8
6 4 10
6 3 10
1 2 8
6 2 10
5 10 10
7 1 8
2 3 10
4 3 10
1 5 8
4 5 10
10 7 10
7 5 10
6 3 10
1 3 8
3 7 10
2 10 10
6 5 5
10 2 10
9 4 10
4 7 7
3 6 10
9 8 8
5 1 8
8 6 8
8 10 8
2 6 10
8 2 8
8 3 8
1 4 8
9 8 8
7 3 10
10 5 10
6 8 8
9 1 8
8 9 8
10 6 10
1 10 8
8 2 8
9 7 10
5 9 10
8 6 8
9 64
4 9 9
3 5 9
2 3 9
6 2 9
4 1 2
1 9 9
3 9 9
9 2 9
4 6 9
2 4 2
3 5 9
4 9 9
9 5 9
7 4 2
3 2 9
9 1 9
6 9 9
4 8 2
9 2 9
1 7 2
8 7 8
6 8 9
3 1 9
8 4 2
6 7 9
4 6 9
5 3 9
9 5 9
5 7 9
6 8 9
6 1 9
3 1 9
6 5 6
8 6 9
9 1 9
4 6 9
9 4 9
6 2 9
2 3 9
1 7 2
8 4 2
2 4 2
7 5 9
1 6 9
1 6 9
5 7 9
6 3 9
6 7 9
2 4 2
4 8 2
7 3 9
9 6 9
2 4 2
8 3 9
3 4 9
6 5 6
1 9 9
4 2 2
5 3 9
3 9 9
7 2 2
9 8 9
6 7 9
4 3 9
59 51
58 37 58
40 45 36
35 13 29
30 44 24
40 53 51
27 43 36
27 26 36
10 11 1
35 13 29
48 10 36
26 47 24
31 57 24
14 45 29
21 46 36
55 11 36
23 53 24
10 51 36
40 48 2
52 22 24
8 11 36
36 26 36
50 40 36
36 7 36
50 28 1
5 12 24
3 26 24
26 32 24
19 55 24
26 3 24
46 34 36
31 12 10
44 34 8
23 50 36
40 50 36
26 2 26
51 34 51
36 45 48
9 53 8
20 15 24
25 48 24
15 24 24
34 49 24
58 48 58
34 56 8
10 53 36
44 11 36
42 16 36
32 23 24
19 42 36
42 46 29
25 37 24
48 93
48 8 8
11 33 11
4 46 4
6 1 42
32 45 35
26 46 11
46 21 11
10 1 1
25 48 11
22 29 42
30 44 44
11 6 42
26 41 11
30 12 15
37 30 11
35 42 42
42 8 42
27 19 11
6 18 42
14 38 11
24 47 47
33 43 42
15 12 15
48 37 47
33 39 42
32 14 15
30 24 11
1 35 11
16 33 11
11 20 11
11 37 11
38 20 11
14 25 11
24 41 11
20 15 11
43 9 42
9 29 42
47 35 11
42 43 42
19 18 11
37 4 11
5 27 9
3 5 42
29 36 42
42 46 42
26 37 11
23 33 11
7 9 11
42 47 42
46 20 11
39 16 42
27 39 42
27 16 11
46 39 42
25 13 11
13 31 11
28 4 42
41 15 11
12 37 47
8 32 18
19 12 11
44 3 42
10 6 42
45 29 42
36 44 20
30 2 11
45 3 42
14 44 15
26 46 11
22 9 9
36 40 42
2 23 11
16 3 42
16 28 42
6 41 42
31 8 11
30 48 11
32 5 32
33 39 42
8 24 47
13 8 11
11 47 11
33 6 42
34 18 42
12 14 14
22 19 11
18 23 11
2 16 22
19 3 42
46 27 11
14 45 15
45 21 9
11 35 40
9 23
9 4 4
9 4 4
7 8 7
2 3 7
5 6 7
9 6 7
6 2 2
1 7 7
1 9 4
1 5 7
7 6 7
1 2 7
3 8 7
8 2 8
7 4 7
4 1 4
9 1 4
6 9 7
2 8 8
2 6 2
3 5 7
3 9 4
4 7 7
23 48
3 11 2
12 15 2
4 23 4
9 16 4
18 21 1
13 4 2
17 20 4
11 13 2
13 18 2
17 22 2
5 18 2
22 11 1
3 2 2
9 7 2
8 15 1
23 13 2
16 18 2
10 8 2
5 7 2
10 3 2
7 12 2
13 6 2
18 15 15
18 13 2
17 8 2
10 5 2
8 18 1
18 3 2
8 6 2
14 3 4
4 21 2
2 14 2
10 12 10
12 20 2
13 6 2
13 2 2
6 21 2
19 10 10
15 20 2
22 8 1
8 17 2
2 9 2
17 8 2
22 6 2
18 15 15
12 3 2
18 4 2
3 10 2
50 22
31 43 43
31 1 43
11 36 16
25 22 16
19 4 19
28 39 16
13 29 43
45 6 6
27 47 43
22 6 6
50 4 43
30 15 43
24 16 16
1 22 43
8 26 16
46 17 16
15 17 15
24 22 27
43 3 33
9 35 16
26 41 43
50 22 6
26 84
11 13 7
20 1 7
9 4 7
10 14 7
18 22 7
12 26 26
13 7 7
22 6 7
26 24 26
16 2 16
25 6 7
9 1 7
14 20 7
13 4 7
20 15 7
17 14 14
13 22 7
25 7 7
21 2 7
16 7 7
23 12 15
8 25 21
8 11 21
11 24 11
22 15 7
6 22 7
22 6 7
7 17 7
20 18 20
25 1 1
21 23 7
8 13 7
15 25 7
18 17 7
16 7 7
24 10 7
9 17 7
2 14 7
13 10 15
25 15 7
19 16 26
26 16 26
18 5 26
5 22 26
20 10 7
20 18 20
2 8 7
7 4 7
19 4 26
12 4 7
15 7 7
7 15 7
18 3 7
21 10 7
25 22 7
26 2 26
24 5 26
26 3 26
10 16 7
10 5 26
22 19 26
23 24 7
11 21 21
2 21 7
26 25 26
20 21 7
21 18 7
6 2 7
13 1 7
23 5 26
20 2 7
2 3 7
11 21 21
21 23 7
24 20 7
4 11 11
24 3 3
17 25 21
16 26 26
10 5 26
8 23 7
6 13 15
2 7 7
5 21 26
46 107
6 37 40
33 23 40
6 20 19
19 24 40
27 7 7
6 10 7
18 36 40
20 29 40
36 12 40
43 24 40
13 38 40
20 19 19
36 4 19
8 39 43
31 12 40
44 46 7
33 40 40
37 3 40
4 11 40
22 13 40
34 21 40
12 6 40
4 21 40
44 37 40
34 38 19
24 14 40
18 26 7
22 39 40
3 46 40
46 18 7
37 10 40
31 18 40
43 17 40
28 22 40
8 14 40
37 27 40
34 36 19
24 39 40
15 36 40
39 25 40
21 41 40
33 43 40
3 27 40
12 15 2
37 28 40
6 21 40
24 12 40
3 44 40
7 45 40
7 2 40
40 17 40
35 13 40
40 20 40
7 14 40
24 16 16
41 33 34
39 9 40
19 30 19
14 35 40
26 21 40
23 30 40
32 7 40
13 19 40
18 9 40
11 39 40
5 29 2
37 33 40
9 17 40
15 28 40
15 46 40
19 15 40
16 10 7
12 14 40
32 23 40
11 34 40
6 43 40
12 46 40
19 40 46
43 11 40
22 33 40
27 25 40
41 14 7
34 6 19
11 45 40
23 33 40
27 22 35
38 2 40
22 32 40
6 8 40
31 43 40
19 45 19
19 27 40
39 34 40
15 14 40
26 28 40
5 30 40
16 8 40
24 32 40
30 45 19
21 33 40
5 26 40
26 18 7
42 17 40
14 43 40
19 30 19
22 39 40
38 36 19
24 12
5 17 17
14 20 20
3 22 20
13 20 20
18 13 17
16 1 20
11 12 20
11 2 19
20 13 20
11 2 19
18 2 20
9 4 13
48 60
14 45 41
47 17 47
39 48 39
42 46 47
8 44 47
34 19 3
26 25 47
7 6 47
2 16 47
32 18 47
27 11 11
15 3 47
47 8 47
33 7 45
23 15 47
14 8 8
39 30 47
27 29 44
12 30 47
1 37 8
11 39 39
39 38 47
28 27 36
15 37 47
22 7 47
8 4 47
29 7 47
5 18 47
1 27 47
1 20 47
27 2 47
21 15 20
31 43 47
16 30 47
27 24 47
45 9 47
22 12 47
18 30 47
19 29 47
29 43 43
30 2 47
7 1 47
11 36 11
3 37 3
23 18 47
17 3 47
33 37 3
25 35 39
41 30 47
34 42 3
41 18 3
43 28 47
23 38 47
45 32 47
33 35 47
27 31 47
14 2 8
35 36 39
1 48 47
11 13 47
34 80
33 29 30
7 4 4
30 15 30
12 14 30
1 10 30
18 30 30
28 29 30
24 29 30
6 15 30
15 27 27
10 13 30
29 5 27
18 34 28
20 27 30
28 2 30
5 26 27
25 11 30
19 28 30
22 23 30
29 32 27
1 18 30
3 22 28
29 32 27
9 21 28
15 26 27
11 24 8
23 9 30
18 6 30
22 4 30
1 30 30
3 32 30
3 28 28
1 13 1
4 17 30
32 4 27
13 21 30
32 27 27
17 1 30
23 20 30
9 26 30
4 7 4
21 13 30
26 18 30
2 25 27
12 21 30
14 19 1
17 19 30
11 5 30
5 32 32
23 7 30
29 11 30
24 23 30
11 30 30
4 10 30
8 1 30
21 8 21
17 9 28
3 27 30
9 32 30
4 21 30
3 9 28
6 12 30
1 6 30
27 1 30
20 6 30
13 33 1
16 17 30
19 1 1
19 28 30
11 23 30
9 7 30
24 31 30
31 15 30
20 13 30
12 8 30
5 28 30
24 4 30
1 7 30
14 19 1
22 6 30
21 54
13 15 15
13 3 6
21 12 5
18 16 18
15 8 15
18 7 15
17 9 15
9 19 15
10 1 5
4 9 15
18 11 18
19 2 15
13 5 5
17 1 5
12 21 7
13 17 5
16 18 18
4 20 15
10 8 5
11 4 15
2 16 15
10 17 18
20 8 5
21 5 5
5 21 5
4 20 15
20 13 5
18 21 18
14 17 18
17 10 18
11 12 5
11 19 15
8 17 5
15 8 15
19 17 15
16 4 15
11 7 15
12 14 5
12 19 15
2 19 15
6 13 6
8 12 5
16 20 18
1 12 5
9 1 15
16 7 15
21 15 15
3 13 6
10 18 18
17 1 5
2 13 15
17 21 18
21 11 10
7 12 15
25 50
12 17 17
9 11 19
22 11 19
5 23 19
11 14 10
22 21 19
7 9 19
11 7 10
5 7 10
19 4 19
12 23 19
11 19 19
16 12 19
24 10 24
22 11 19
4 19 19
24 14 24
23 7 19
15 7 19
2 18 19
15 22 19
22 8 8
21 17 19
21 9 19
22 8 8
4 2 19
22 12 22
14 22 19
15 23 13
25 1 24
1 2 19
22 4 8
8 22 8
25 20 24
17 6 19
1 20 24
21 25 19
8 12 8
4 19 19
2 3 19
13 9 19
7 4 19
2 15 19
4 17 8
23 13 13
15 17 19
11 8 19
17 23 19
6 23 19
16 20 24
57 63
10 32 42
23 26 14
29 16 17
26 32 42
5 20 42
45 35 14
37 22 42
25 45 45
41 20 14
23 1 14
8 33 42
19 26 42
56 32 5
1 15 42
27 20 14
36 7 14
40 54 42
43 20 14
31 47 47
27 45 14
24 51 1
20 29 17
45 8 42
7 43 43
25 20 17
41 44 14
3 31 14
8 18 42
25 41 14
52 4 42
22 19 42
4 39 42
26 37 14
51 47 42
46 2 42
41 55 42
19 3 42
50 27 14
2 26 42
45 10 17
17 43 14
55 23 42
15 2 42
48 36 14
30 50 17
49 39 49
5 12 54
4 3 42
31 48 14
50 1 14
57 16 14
9 54 42
1 45 14
57 37 14
32 13 42
35 9 14
33 27 14
55 28 42
38 8 42
21 42 42
9 11 17
32 52 42
38 39 43
9 23
2 1 8
3 2 8
1 9 8
8 9 7
7 4 8
9 7 8
6 4 8
3 8 8
6 2 8
1 6 8
2 3 8
8 1 8
5 6 7
4 3 8
8 7 8
1 9 8
8 1 8
9 1 8
8 6 8
8 4 8
3 8 8
5 2 8
9 6 8
20 102
13 2 2
1 17 5
8 9 5
17 1 5
1 3 12
1 18 18
17 15 5
14 12 5
17 1 5
20 19 5
11 15 5
3 7 7
12 5 5
13 1 12
15 12 12
18 11 5
8 18 18
16 13 5
11 10 5
19 6 5
16 14 19
12 3 12
9 19 19
6 19 5
5 7 5
1 20 12
13 3 2
8 3 12
11 1 5
20 15 12
3 1 12
4 13 5
18 6 18
1 16 5
11 10 5
10 5 5
19 1 5
11 18 5
1 19 5
4 3 5
15 20 12
18 5 5
19 1 5
3 10 12
16 1 5
4 11 19
8 20 12
6 12 12
13 15 12
20 15 12
6 9 5
5 13 5
4 19 19
19 6 5
11 16 17
20 1 12
9 17 17
2 17 5
7 14 5
12 16 5
9 10 5
9 16 17
16 19 19
14 4 4
10 11 5
12 7 12
20 7 2
16 7 5
15 6 12
1 9 5
17 20 5
11 10 5
10 16 5
1 18 18
15 7 12
1 17 5
16 13 5
12 17 5
11 2 5
16 10 5
3 8 12
5 13 5
2 19 5
17 20 5
1 10 10
15 19 5
19 7 5
12 7 12
6 7 7
3 17 5
3 16 5
17 14 19
15 5 5
5 14 5
1 19 5
13 2 2
8 15 10
10 6 12
1 3 12
2 5 5
20 16 5
20 18 18
56 83
18 27 6
20 52 52
33 53 52
2 14 11
24 55 52
11 33 52
38 17 11
16 50 52
29 14 11
19 9 52
17 18 6
17 14 11
55 2 11
1 45 45
6 49 6
19 52 52
56 55 11
26 2 26
41 33 52
1 32 6
31 30 52
14 24 52
32 24 52
42 14 11
54 41 54
22 41 52
38 47 6
27 39 6
50 3 12
7 41 11
18 37 6
44 19 11
33 35 52
29 48 11
21 22 52
42 31 11
31 11 11
20 34 6
20 30 52
33 34 52
56 41 11
30 36 52
49 36 6
43 56 26
41 19 11
35 38 6
36 6 6
56 1 11
21 42 11
2 6 6
45 26 11
41 11 11
52 26 52
30 42 52
21 7 11
14 13 11
22 50 52
22 41 52
21 28 6
15 37 6
43 33 52
27 25 11
20 23 11
6 17 6
21 45 11
37 42 11
28 46 6
26 9 52
36 45 11
53 33 52
29 9 52
44 19 11
15 40 52
35 12 6
16 4 52
36 4 26
1 51 11
32 27 6
4 48 26
44 13 11
40 53 52
13 5 11
35 11 6
54 89
43 51 8
29 1 40
37 36 40
11 30 26
23 4 49
22 34 3
33 3 40
20 24 26
54 52 40
9 44 9
7 10 26
39 26 40
51 22 40
18 49 40
45 6 40
23 53 40
27 21 26
35 31 26
12 3 26
34 1 3
32 14 40
39 24 40
32 15 37
29 26 40
18 51 18
51 14 40
25 10 25
12 42 49
48 40 40
29 10 40
37 19 49
51 14 40
28 8 8
15 38 40
43 29 40
40 10 40
11 36 40
13 32 40
8 21 8
6 43 40
2 8 40
30 17 40
28 1 25
46 49 40
45 53 40
43 51 40
37 28 26
5 23 40
23 15 26
39 53 5
23 18 40
34 2 40
5 24 40
8 39 40
14 19 26
43 29 40
28 36 40
33 26 40
14 24 26
52 32 40
21 49 19
20 25 25
34 50 34
13 48 40
36 38 4
6 24 40
49 24 49
36 10 40
48 30 40
22 7 26
45 36 40
50 4 26
5 23 40
53 5 5
7 5 40
9 7 40
27 6 40
3 8 3
34 35 26
6 21 40
33 42 40
14 6 40
13 31 26
4 42 49
39 34 40
14 38 40
43 42 49
22 9 40
54 27 26
47 112
40 11 11
23 20 11
29 40 11
13 25 11
42 36 39
17 14 11
8 5 39
27 16 39
25 47 11
35 17 35
22 44 11
5 25 11
36 31 36
44 32 39
15 12 11
40 39 11
